date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,4.180000000003201,4.000000000002568,4.000000000002568,4.000000000002568,4.000000000002568,4.000000000002568,3.0000000000025677,4.000000000005135,3.0000000000025677,5.000000000002568,3.0000000000025677,5.000000000002568,3.0000000000025677,5.000000000002568,3.0000000000025677,5.000000000002568,3.0000000000000004,5.000000000005135,3.0000000000000004,5.000000000005135,2.750000000000642,5.000000000005135,2.0000000000025677,6.0000000000051354,2.0000000000025673,6.0000000000051354,2.0000000000008344,6.675000000005952,2.0000000000000004,7.000000000005135,2.0000000000000004,7.000000000005135,1.0000000000025675,7.000000000007702,1.0000000000025675,8.000000000005135,1.0000000000000002,8.000000000007702,0.4750000000013484,9.000000000006484,1.8934394063557417e-12,10.000000000007702
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
